# Which scope defines each documented collection method, and whether that
# scope's body is C++ or Rexx (D89). Derived by
# crates/rexx-exec/tests/collection_scopes.rs, which re-derives it on every
# run; edit that, never this.
#
# class<TAB>method<TAB>arm<TAB>scope<TAB>kind<TAB>token<TAB>arity
#
# `scope` is the oracle's own answer to `receiver~instanceMethod(NAME)~scope~id`
# -- the behaviour after every InheritInstanceMethods copy, RemoveMethod and
# HideMethod, which is why no file scan can produce this column.
#
# `token` IS A CITATION, NOT A BODY IDENTITY, in both directions. Two tokens
# can name one C++ function: `Set`'s HasItem is written
# IdentityTable::hasIndexRexx and IdentityTableClass.hpp declares no such
# member. And one token reaches three behaviours selected by the contents
# class the receiver allocated: HashCollection::putRexx passes
# IndexOnlyHashCollection's validation on a Set or Bag and reaches
# MultiValueContents::put on a Relation or Bag. Count tokens for an upper
# bound on bodies; never for a count of behaviours.
#
# `arity` is Setup.cpp's third operand verbatim: a literal is a MAXIMUM,
# A_COUNT is Arity::Counted.
#
# RexxQueue is deliberately absent -- spec D93, the external data queue.
Table	allIndexes	instance	Table	native	HashCollection::allIndexes	0
Table	allItems	instance	Table	native	HashCollection::allItems	0
Table	at	instance	Table	native	HashCollection::getRexx	1
Table	difference	instance	Collection	rexx	--	--
Table	disjoint	instance	Collection	rexx	--	--
Table	empty	instance	Table	native	HashCollection::emptyRexx	0
Table	equivalent	instance	Collection	rexx	--	--
Table	hasIndex	instance	Table	native	HashCollection::hasIndexRexx	1
Table	hasItem	instance	Table	native	HashCollection::hasItemRexx	1
Table	index	instance	Table	native	HashCollection::indexRexx	1
Table	intersection	instance	Collection	rexx	--	--
Table	isEmpty	instance	Table	native	HashCollection::isEmptyRexx	0
Table	items	instance	Table	native	HashCollection::itemsRexx	0
Table	makeArray	instance	Table	native	RexxObject::makeArrayRexx	0
Table	new	class	Table	native	TableClass::newRexx	A_COUNT
Table	of	class	MapCollection	rexx	--	--
Table	put	instance	Table	native	HashCollection::putRexx	2
Table	putAll	instance	MapCollection	rexx	--	--
Table	remove	instance	Table	native	HashCollection::removeRexx	1
Table	removeItem	instance	Table	native	HashCollection::removeItemRexx	1
Table	subset	instance	Collection	rexx	--	--
Table	supplier	instance	Table	native	HashCollection::supplier	0
Table	union	instance	Collection	rexx	--	--
Table	xor	instance	Collection	rexx	--	--
